description,category_a,category_a_target
分機: 19882  問題: IP Phone重新插網路線之後，一直無法完成IP設定，也無法進入電話初始頁面，停留在TFTP P00308010200 loads.,網管,7
分機: 19882  問題: IP Phone重新插網路線之後，一直無法完成IP設定，也無法進入電話初始頁面，停留在TFTP P00308010200 loads.,網管,7
分機: 19882  問題: IP Phone重新插網路線之後，一直無法完成IP設定，也無法進入電話初始頁面，停留在TFTP P00308010200 loads.,網管,7
分機: 19882  網路 PC12 B036無法電話功能,網管,7
分機: 19882  網路 PC12 B036無法電話功能,網管,7
無法使用Lync撥打電話，別人也打不進來，會議也無法加入  QCO和本機都一樣，音訊裝置是正常的  錯誤訊息：無法完成撥號  詳細訊息：您的電話有多位聯絡人，如果無法解決這個問題，請與支援小組聯絡，並提供這項資訊。  #16753,網管,7
"公司個人電腦新灌64位元, 原本OCS可以打電話, 現在打電話,且對方聽不到聲音 ,已經檢查音訊裝置,但尚不能解決問題",網管,7
"最近一個月與大陸華為客人使用Skype con-call會發生無法連線的現象, 導致無法con-call,   在前幾個月使用手機透過Skype或是工作機的QCO上透過SKype可以正常登入連線使用con-call進行會議討論.   例如: 3820075528560683, guest code: 919966476",網管,7
Con call bridge 的ID 不見了~ 無法安排con call,網管,7
在大陸出差無法使用網路電話,網管,7
"代出差同事反應, 同事在出差申請時有勾選要使用Lync, 但人到了重慶時無法使用  請直接用電話做聯繋, Jacky 385-693016",網管,7
使用者反應撥打有問題 請協助處理,網管,7
#17120,網管,7
開機速度緩慢，顯示windows未啟用，可能為盜版相關訊息。  分機：16591,網管,7
QCO信箱問題  #17517,網管,7
AN990105519,網管,7
"電腦無法登入WINDOWS, 出現黑色畫面 #17617",網管,7
#15730  忘記登入的密碼,網管,7
電腦桌面檔案消失,網管,7
QCO outlook 打不開  分機:15928,網管,7
"電腦自動更新,從三點多到現在都無法進入WINDOWS桌面,分機#12293",網管,7
登入後桌面設定不見，影響今天工作。,網管,7
作業系統需要灌公司網域  ext: 17870,網管,7
"使用者反應無法登入系統,請協處(Ext.17870)",網管,7
AN990105471 notebook已經報廢,網管,7
"更換密碼時，出現""無法從網域控制站讀取設定資訊""。",網管,7
使用者反應outlook反應異常，請協助處理,網管,7
卡在資料驗證,網管,7
"本機信箱收發有問題,謝謝.",網管,7
"詢問MAIL 發送時間問題  (有一封MAIL 上週寄出,但對方回覆的郵件顯示發送時間為 今日早上)",網管,7
"周六無發送MAIL ,但在寄件備份有記錄",網管,7
郵件接收不到 (有具體例子 但此表單 無法附加檔案),網管,7
請協助將舊outlook的郵件備份至新的outlook  #15920,網管,7
公司outlook 能否在WIN8 上使用  分機：15920,網管,7
使用空間已達上限 無法收發 欲另外新增pst檔,網管,7
smart phone can''t receive mail - iOS,網管,7
無法開啟薪資單後強制關閉，至今無法開啟Outllok。  分機：16687,網管,7
郵件無法收發,網管,7
信箱常常滿，請幫忙設定，分機16363,網管,7
分機: 16461,網管,7
郵件無法收發,網管,7
今天2點多開始一直收到福委會的退票信通知，共收到20~30封   EXT:16079,網管,7
user有outlook設定上問題  #15842,網管,7
從outlook無法開啟網頁,網管,7
outlook 無法點開信件,網管,7
人再大陸 用OCS連繫,網管,7
"似乎中毒, 所有office檔案被加上附檔名.hxtpofgp, 且在桌面多了 read me文件",網管,7
PRO-E Creo2 無法連線，使用者已經滿了。,網管,7
請協助安裝Dr.eye,網管,7
分機: 17405  問題: NB中毒，需MIS協助重灌,網管,7
電腦中毒,網管,7
在Windows無法正常解除安裝JAVA，會出現錯誤訊息。,網管,7
雲端問題，17471,網管,7
QCo06 OUTLOOK連線緩線會當機,網管,7
"QCO08, 雲端桌面無法登入, 很多資料在雲端, 請協助儘快處理  另一張 19999問題單, 單號1700000125, 至今尚未處理, 請確認並考量開放本機及雲端都能收信, 謝謝",網管,7
在QCO上面執行程式、Outlook都很慢,網管,7
使用者無法登入,網管,7
"QCO在公司內部可以正常使用, 在公司外部, 會顯示錯誤訊息  ""您的電腦無法連線到遠端電腦，因為傳輸層發生安全性封裝錯誤，請重試連線，或連絡您的網路系統管理員以取得協助。""",網管,7
MYTCO09無法連線,網管,7
登入後無畫面,網管,7
因為本機outlook空間不夠想要再申請回用thinClient,網管,7
雲端上的程式有問題無法使用  分機:11752,網管,7
qco桌面空白 提示訊息:無法使用網路資源權限  #17870,網管,7
"登入後顯示 檔案總管沒有回應, 無法點擊開始工作列",網管,7
無法登入,網管,7
網路孔不通請協助處理 EXT:18931  網路孔NO.C216 C386,網管,7
分機13730 CCBU南棟3F實驗室無線網路不通,網管,7
B3動態分析實驗室網路不通,網管,7
有線網路連不上,網管,7
"使用者分機是12237, 位置在南棟3F, 目前網路孔不通，麻煩儘速檢查，謝謝!!",網管,7
網路時常斷訊    分機:12902  南棟  網孔:C414,網管,7
使用者電腦時常網物斷線，須時常重新連線。,網管,7
使用者（分機12905）無法連上網路。,網管,7
network fail,網管,7
無線網速較慢,網管,7
"林口廠,警衛室連系統無顯示網頁",網管,7
Port 被關起來，請幫忙能正常運作。,網管,7
"網路不通, IP Phone 也無法使用",網管,7
"大陸人員來台出差,網路無法使用.",網管,7
"舊大樓rd 6 樓 無法登入網路,ad 帳號 7fuser-1 and 7fuser-2(密碼不會過期)",網管,7
"對面研發大樓6f網路不通,請盡快協助其處理",網管,7
"對面五F廣雅軒,網路通,但無法上Myquanta",網管,7
"使用者目前在舊大樓, 欲申請加入 QRDC網域工作之用",網管,7
對面七樓廣網路不通,網管,7
申請者變更電腦密碼以後，QCO的outlook打不開,網管,7
無法登入,網管,7
雲端信箱無法收信   #15347,網管,7
13345,網管,7
密碼到期無法登入,網管,7
工號：10108059  問題：沒有使用雲端，但是今早開始本地端ｏｕｔｌｏｏｋ無法使用,網管,7
QCO Outlook無法使用,網管,7
無法登入電腦，顯示帳號密碼錯誤。,網管,7
outlook升級問題,網管,7
請將此電腦帳戶移除。謝謝  NO 電腦名稱         作業系統 0 Q84080702 Windows 10 企業版10.0 (10586),網管,7
"因出差需要攜帶並使用linux的電腦, 但原本公司分配的IP就無法使用, 想詢問如何處理!",網管,7
使用者反應電腦無法登入，系統顯示登入密碼錯誤，請協助處理,網管,7
無法正常登入Windows，需輸入產品金鑰,網管,7
忘記開機密碼,網管,7
QCO無法登出，Outlook打不開。  EXT:17107,網管,7
分機: 17107  問題: outlook出現異常，無法使用之後，無法登出雲端，亦無法恢復outlook,網管,7
分機: 11457  outlook 容量問題,網管,7
"13345 ,,, 副總電腦有問題",網管,7
"在QCG德國出差, 無法開啟公司的公告信  QCG電話 TEL 388#1400",網管,7
為了''''方便部門同事記憶 已將英文名由 C. H. Jhang 改成 Ken Jhang   基於同樣理由 希望電子信箱也隨之更改,網管,7
問題: outllook寄信給客人的附件，傳到客人那邊只剩下wimail.dat 樣式的檔案  分機: 13940,網管,7
outlook收不到信,網管,7
"通知郵件快滿, 但是郵件已下載到本機端了 #15643",網管,7
"客人郵件寄信至Quanta會顯示被Reject,謝謝.",網管,7
今天兩點40分開始一直收到福委會的退票信通知，共收到20~30封  EXT:15833,網管,7
設定Outllook收信規則無用。  分機：18022,網管,7
#13991  Outlook顯示信箱已滿，請協助處理!,網管,7
outlook路徑刪除.須指導如何重新加入,網管,7
採購處NB Team的無法接收外部信件  分機:15323,網管,7
Outlook放著就會變成無法回應，需要重新再開啟，電腦沒有進休眠模式；請電話聯繫,網管,7
11689,網管,7
好多人都收不到QSMC的mail.,網管,7
"Outlook 系統發布更新QCO00至QCO09後,看不到舊郵件",網管,7
outlook無法寄送及接收郵件(對象皆為大陸廠區email),網管,7
分機:15325,網管,7
無法使用QCO上Outlook  分機:13925,網管,7
"舊大樓的網路不通, 無法連公司網路, 分機11215",網管,7
登入網域有問題，分機15342,網管,7
抓不到ip 裝到ip都是196.x.x.x,網管,7
can''t log on network,網管,7
無法上網,網管,7
"待機狀態返回後,一直出現 ""與工作站失去信任"" 的訊息,得重新開機才能繼續使用",網管,7
"原本網路孔編號PP04 B340是給 MAC address 60:eb:69:69:9d:12的server使用, 請問一下,也可以讓MAC address 00:1b:24:5b:ce:22的server也可以使用編號PP04 B340的網路孔嗎? 因為我們想讓新server先試run一下新的服務,同時會修正一些問題,等設定完善後,再移到別處正式啟用.感謝.",網管,7
"我的Linux server ( IP:10.242.116.65 , 網路孔編號:PP04 B340) 無法access 另一台Linux Server(IP:10.242.118.181)  tracepath 10.242.118.181   1:  janbarry-laptop.local (10.242.116.65)                  0.075ms pmtu 1500   1:  10.242.116.254 (10.242.116.254)                       28.569ms    1:  10.242.116.254 (10.242.116.254)                        0.591ms    2:  10.240.253.62 (10.240.253.62)                          0.888ms asymm  6    3:  10.240.253.6 (10.240.253.6)                            0.818ms asymm  5    4:  10.242.113.251 (10.242.113.251)                        1.091ms    5:  10.242.113.253 (10.242.113.253)                        0.930ms    6:  no reply   7:  no reply",網管,7
"電腦安裝Linux無法上網, 聯絡手機:0925-772-071",網管,7
網路不通#17098,網管,7
"網孔連接桌機,沒有網路連線      381-17313   (網孔是C678/C679)",網管,7
user 網孔不通.,網管,7
網路不通,網管,7
網路孔報修:A275  分機:16093,網管,7
南棟一F MBU  Staff無法連上,網管,7
無線網路不通,網管,7
北棟1F電梯附近有新的辦公室，無線訊號很弱只有1格,網管,7
分機18066  無線網路不通,網管,7
休眠後，有線網路無法連線，出現區域連線未經授權。,網管,7
無法使用網路#13088,網管,7
網路不通,網管,7
"北棟五樓nb7換office後, 孔號PH07-A151要改到PH07-A390",網管,7
驗證不過.,網管,7
can''t find domain name server; ext. 15311,網管,7
user網路突然不通.,網管,7
"網孔編號D131, 網路不通",網管,7
無法連至外網,網管,7
"B455的網路孔不通, 這是我們SVN Server 在使用的,",網管,7
network does not work after coming back from Europe.,網管,7
"網路不通無法接收MAIL,位置在南棟604會議室",網管,7
電腦重灌 要加入廣達網域 但人在達豐,網管,7
電腦重灌 要加入廣達網域 但人在達豐,網管,7
"北棟七樓網孔A130,請幫忙處理，謝謝！聯絡分機17275",網管,7
北棟3樓 使用者部門分為兩個網段 無法access另依個網段的server 是否可以開啟互連,網管,7
"南棟307 d255 d256 user說原本可以連外,現在不行",網管,7
"user反應有一個port不通,插上電話沒有反應,switch上看不到被shutdown的port",網管,7
網路孔不通 Port D265 ESBU,網管,7
"Wireless無法連線,network無法運作. 也無法將其停用  分機13135",網管,7
"他的網路跟電話突然沒有訊號, 網路孔代號為 P111 D179",網管,7
NOTE BOOK 無法登入區域網路及收發MAIL 及上網,網管,7
"我要上傳資料到公司內部的FTP,但是出現了""無法在 Windows 檔案總管中檢視此 FTP"",請協助處理, THANKS.",網管,7
"常常早上還可以連網, 下午就不行, 出現訊息:  Web Page Blocked  Access to the web page you were trying to visit has been blocked in accordance with company policy. Please contact your system administrator if you believe this is in error.    User: quanta\94030901     URL: www.google.com.tw/     Category: not-resolved",網管,7
"[FTP]  Internal ftp://10.241.120.21  External ftp://220.128.79.206  Name: toshiba  Password: omekyotoew3    這個FTP 從昨天8/23 就一直連不進去, 這是給客人看資料的FTP, 下周就要Sign off, 客人如果不能看到資料,也不能Sign 了,非常緊急,     PS: 我目前在重慶",網管,7
"問題: Chrome 無法開啟公司網頁, 但是別的電腦ok,  分機: 16923",網管,7
網頁無法動,網管,7
"出差QSMC無法上網, 上海聯絡方式: 5619405",網管,7
"換電腦, 重新加入網域, 許多網站都不能進入了。訊息如下：    Web Page Blocked    Access to the web page you were trying to visit has been blocked in accordance with company policy. Please contact your system administrator if you believe this is in error.    User: quanta\10104054    URL: www.scn.sap.com/    Category: license-expired",網管,7
這幾天連上網頁，會出現URL錯誤訊息，例如連BPM 放行單，就出現URL錯誤訊息,網管,7
"網頁無法連到google, 會被block住, 請協助處理!",網管,7
分機11615，公司網頁無法連結,網管,7
"https://hphub.corp.hp.com/gbshub/default.aspx, 這個網址，我早上還可以連的上，可是到了中午時，就一直到現在都連不上，麻煩看一下，謝謝",網管,7
#11543  先前MIS有開放一FTP: 10.241.57.2供內部使用   也有開放外部上傳使用，                  目前Access 反應上傳速度只有20k，但檔案通常相當大，希望能解決上傳速度太慢的問題,網管,7
FTP：10.241.57.2，內部外部USER都連不上，請協助處理謝謝。,網管,7
分機16819,網管,7
17508，會議設定有問題,網管,7
FTP不能連,網管,7
"My customer located in Japan, he tried to upload files to Quanta FTP (/Lenovo2Quanta/BIOS/Source), he often encounter some problems. The uploading speed is very slow (it varies but sometimes shows only 30 KiB/sec or less.)  And also uploading fails with an error as follows, several minutes after he start uploading. (actual error messages are in Japanese)                Response:            550 Permission denied                Error:                    Fatal error at file transfer                Status:                  Disconnected from the server     The file size is about 140MB. He use FileZilla ver 3.6.0.2 as FTP tool. He once asked other person who knew JTFO FTP account to try to upload the source code instead, but he also failed with same error. (He uses FFFTP ver 1.98e).     Please help me to check the problem and resolve it. Thank you very much    Here is FTP information:  INT IP: 10.241.57.2  EXT IP: 203.75.58.38  ID:  JTFO-LI  PWD: JTFO-LI",網管,7
