description,category_a,category_a_target
#15071   網路正常，但無法連上印表機 \\Qrdcprt02,網管,8
問題:無法新增印表機  分機:12061,網管,8
電腦網路無法連線(有線無線都是),網管,8
網路不通,網管,8
"新人無法上網,請聯繫其助理11614",網管,8
MSN無法登入 顯示防火牆阻擋,網管,8
無線網路找不到STAFF，有線網路也無法使用,網管,8
新加入公司網域，但無法上網。   #13467,網管,8
出差回來後，有線無線都不通。,網管,8
#15022   網路孔不通  上A410   下PS02,網管,8
user反應網路不通   #15379,網管,8
分機：15379。無線網路不通。,網管,8
#11793  網路不穩定  please help,網管,8
"user反映說server換了位置後網路就不通了,需要請我們協助網路的設定",網管,8
#13871,網管,8
"user反應網孔不通IP Phone無法使用,網孔編號B087 ,連絡分機19932",網管,8
使用者網路 持續出現驗證錯誤.,網管,8
網路Port不通,網管,8
網路無法正常始用 port a159 煩請協助聯絡處理 ext 12867,網管,8
network 不通,網管,8
有線與無線網路都不通,網管,8
wireless can''t work,網管,8
有線無線不通，17653,網管,8
有線網路(port: PR07 A391)和無線網路皆不通。麻煩協助處理，謝謝!!  #17653,網管,8
PH04  A148  有線孔不通,網管,8
使用者反應電腦網路不通，請協助處理,網管,8
#17683(用手機模式撥打)  1.無線網路無法使用  2.最近登入NB時，一直會彈出「HD負載」訊息,網管,8
11月中更換新電腦後，無法使用有線網路，只能用無線網路。12/5開始無線網路也無法使用 (無法搜尋到Staff)。目前使用舊電腦填出申請單，煩請協助。,網管,8
15271,網管,8
座機電話不通，MVPN 17571,網管,8
網路不通  分機:17571,網管,8
"電腦安裝了USB轉RJ45網卡, 無法使用公司網路.",網管,8
PT22 B454 電話孔不通  MCL-30 網路孔不通,網管,8
作業需求需連某些外網  但會被公司擋住  #16433,網管,8
有線網路不穩定,網管,8
網路傳輸有問題   #17623,網管,8
有線網路無法連線，無線網路可以  EXT:18850,網管,8
Port: PP15 / C351,網管,8
#18038 無法連結網路，卻一直重覆出現密碼到期通知，已輸入多次仍是如此!!,網管,8
有線網路不通  ext:12252,網管,8
Skype for business無法在outlook加入使用者，之前是可以，但是最近重裝兩次都無法使用。,網管,8
我的Outlook是2010版的，但是要改安裝企業用Skype，請問要如何安裝呢?  謝謝,網管,8
私人電腦加入公司網域須提供哪些文件,網管,8
忘記電腦新密碼,網管,8
連接投影機(延伸桌面)，開啟圖片再另一個畫面，拔掉連接線之後，圖片沒有在主畫面顯示，再開圖片也沒顯示,網管,8
"使用者反應今日無法列印放行單(之前可以列印), 但其他文件列印沒有問題, 請協處!(ext.17209)",網管,8
電腦新換舊問題詢問，電腦申請單已完成簽核，詢問後續作業,網管,8
user 表示 因為C想重整磁碟 但得釋放足夠空間 想了解如何清掉暫存或是其他可移動的檔案來釋放空間,網管,8
登入電腦長達20分鐘後才能使用  連絡電話0918807457,網管,8
無法登入電腦,網管,8
#15741   過去已申請固定資產減損申請單，單號為: APP0011129   但還是收到公司通知掛了兩台電腦。   請協助確認員工固定資產其中一台機器是否應該消退。,網管,8
"win7 裝 Virtual PC :linux  都是64位元的 ，但是出現64位元的錯誤, 使得virtual PC裝不進去  ext:12016",網管,8
user反映電腦會一直當機出現藍屏,網管,8
電腦報修，NB死當無法填寫報修單,網管,8
"工作電腦的時間會越來越慢, 請幫忙是否可以確認是甚麼問題造成, 謝謝",網管,8
目前人在出差，但電腦開機後出現無法修復後就無法開機了，影響工作，可否遠端協助處理。  連絡方式：  手機：15683956951。  分機：38514457,網管,8
"已確認下列電腦無需使用麻煩幫忙將此部電腦帳戶移除,謝謝.  NO 電腦名稱 作業系統 1 Q93051201-2 Windows 7 企業版6.1 (7601)",網管,8
筆電密碼鎖住  分機:10330,網管,8
剛領電腦，但會自動還原，以致於桌面的資料會被清空,網管,8
登入本機伺服器時間不一致，無法進入Windows  分機: 13579,網管,8
電腦自動還原,網管,8
無法載入使用者設定檔，多次登出登入或重開機都沒用。#16941,網管,8
試過清除郵件與更換批次檔案，但是outlook一直顯示郵件已滿,網管,8
"換了硬碟,無法連上系統安裝 WIN 7",網管,8
#12336,網管,8
密碼過期未更改,網管,8
信件移出以後還是新進還是收不進去。,網管,8
"網際網路存取  選示 quanta.corp 2(未經授權的).  當登出user,之後就無法再登入系統..需要reboot device.才能正常登入.",網管,8
忘記登入密碼無法登入,網管,8
"工作機 顯示 Windows 7 組建7601此版本Windows不是正版  Windows桌面變黑, 右下角出現 Windows 7 組建7601此版本Windows不是正版  In system tray, 網路顯示 quanta.corp2 (未經授權的)",網管,8
outlook 當掉後重開， 等很久還是在處理中，工作不能收發mail 很麻煩，請幫忙處理,網管,8
分機15333,網管,8
外部郵件無法接收(廣達內部郵件可以)，私人郵件(GMAIL)測試也無法接收,網管,8
(382)72686,網管,8
申請者目前有台灣跟上海的mail address，但是希望今後將.quantatw信箱的mail全數轉向.quantacn的信箱。,網管,8
outlook 有問題,網管,8
需接收30M以上的信件,網管,8
"19986,無法刪除郵件",網管,8
收不到信,網管,8
執行  \\qrdcfs01\RMSclient\RMS_FIX.reg後仍無法開啟 #12356,網管,8
"公司寄的email(如福委會)點選內容的連結都無法打開, 請協助處理.",網管,8
Outlook無法把信件收到本機。,網管,8
分機: 13027  問題: OUTLOOK收到的信件會莫名被分類到垃圾郵件,網管,8
#13027  一直出現認證輸入帳號密碼訊息,網管,8
"被加入QSMC的Mail Group,常常收到不相干的信,謝謝.",網管,8
無法正常使用Outlook,網管,8
mail無法寄給工號10103067同仁，寄給其他同仁都正常，工號10103067同仁正在上海出差,網管,8
Outlook出現特殊錯誤訊息 #17211,網管,8
#12143  在本機的Outlook無法開啟，請協助解決,網管,8
登入為黑畫面或有畫面無法登出,網管,8
登入黑畫面  server : QCO007  工號 : 99012515,網管,8
QCO有問題  #381-16171,網管,8
無法登入 #18251,網管,8
無法登入,網管,8
使用者反應登入無畫面，請協助處理,網管,8
雲端當機重新開啟後，無法登入,網管,8
Outlook & folder無法開啟 #13613,網管,8
人在上海 QCO畫面當掉 重新登入也無法解決  #382-614225,網管,8
無法連線，分機16093,網管,8
雲端桌面無法連上,網管,8
"請問我沒有桌機, 請假時該如何轉接來電給代理人。",網管,8
無線不通 (# 11289),網管,8
無線網路不法連線,網管,8
"無線網路連不上, 會一直連到 guest",網管,8
有線網路無法連線  但無線網路沒問題,網管,8
無法連公司內部網路,網管,8
#13877,網管,8
Local Network can''t access sucesfully.   Ext:16347,網管,8
"有線與無線網路都不通, 出現proxy錯誤  分機:16347",網管,8
有線網路不通  分機：10201006,網管,8
無法連上網路,網管,8
#16347,網管,8
分機16472 有線跟無線網路都不通，網路孔D107,網管,8
電腦網路有問題，似乎無法通過安全憑證,網管,8
"座位上的網路孔無法接上網路，電腦顯示""已拔除網路電纜"" 嘗試過換網路線和換電腦，都無法連接上網路",網管,8
有線無線網路都不通,網管,8
網路不通,網管,8
"port id: PR17-C401, cannot access to internet",網管,8
重新開機後網路還是不斷出現驗證訊息,網管,8
主管電腦需要設定網域,網管,8
座位的網路孔網路不通。網路埠號：po22 、c334。,網管,8
使用本機outlook,網管,8
YF已處理,網管,8
已請Brenda Yeh 處理完.,網管,8
申請使用本機outlook,網管,8
工作需求。   Amy,網管,8
"目前在QSMC出差,請幫忙取消雲端",網管,8
雲端下線需求，請協助，謝謝.,網管,8
QCO權限移除,網管,8
Adobe reader 停止運作,網管,8
Pro/E一直無法登入,網管,8
PPT無法插入PDF檔問題詢問,網管,8
瀏覽器首頁開啟為內地網站  分機:18916,網管,8
user 反映 IE 有問題 無法正常使用,網管,8
#(382)43556  台灣過去的人員的電腦(惠普)沒有驅動程式，無法裝作業系統,網管,8
電腦有線網路連線一直出現斷斷續續的現象。,網管,8
出現未經授權,網管,8
"使用者反應 Wireless 無法連限制 Staff AP, 請協處, Ext.15173",網管,8
"無線網路連線中,但是無法使用  #15173",網管,8
網路不通,網管,8
無線網路連不到,網管,8
無法開啟網頁,網管,8
無線網路不穩  #16671,網管,8
網路孔T003-A315網路不通~請協助處理,網管,8
分機17659，網路孔PN03 A291,網管,8
有線連不到公司內部網頁  分機: 12862,網管,8
"user在大陸出差, 想用台灣的網域上網, 分機:12862",網管,8
user port shutdown,網管,8
內部外部網路皆無法使用,網管,8
NB4因為搬遷到4F，有兩台server需要搬遷，要設定網路孔,網管,8
使用者反應網路斷斷續續的 請協助處理,網管,8
無線網路不通#17530,網管,8
"外網不通,  內網可以",網管,8
"無法上網,謝謝",網管,8
出差回來後，有線網路不通，孔號:PK18 A234。#18062,網管,8
#888 3825 619430,網管,8
北棟3F B231 port shutdown。#13726,網管,8
網路無法連到BPM,網管,8
port fail 北棟二樓,網管,8
"密碼過期.....兩台NB,只有一台可以登入,因為人在上海...聯絡請打13764312717",網管,8
桌機電話常常發生對方無法聽到我方聲音的問題  孔號：PR15 A399,網管,8
"網路常常出現斷線的情況, 拔插網路線之後, 又會恢復正常, 不久後又會斷線",網管,8
"我的網路電話故障(更換電話及網路線無效) , 麻煩請幫忙報修  網路孔編號如下  PR06  A390",網管,8
使用者反應安裝 SoftPhone 後，區域網路便無法連線，請協助處理，謝謝!(Ext.15419),網管,8
網路不通,網管,8
網路不通,網管,8
有線&無線網路皆不通  分機: 15218,網管,8
南棟3樓D區無線網路訊號很底。,網管,8
電腦網路不通，重開機之後也是不行。分機：18909,網管,8
無法連外網,網管,8
網路不通  #18909,網管,8
南棟3樓網孔C203網路不通。,網管,8
改密碼後無法登入，12369,網管,8
無法登入,網管,8
電腦登入輸入帳號密碼後顯示黑畫面.,網管,8
分機: 12551  問題: 作業系統連著網路時無法登入，會顯示 此工作站和主要網域之間的信任失效,網管,8
登入密碼一值顯示錯誤，導致無法登入。,網管,8
雲端outlook無法掛載本機的PST檔案   #17157,網管,8
Outlook打不開,網管,8
"原有工作機毀損, 已更新工作機  需移除之帳號為Q98080316",網管,8
電腦名稱 : AN990102852,網管,8
#13032  Outlook出現軟體限制原則受阻訊息,網管,8
帳號密碼過期，無法更換密碼 #613947(人在大陸出差),網管,8
AN990107946,網管,8
過期,網管,8
過期,網管,8
分機:12570  網路不通 PJ11-C203,網管,8
內部網站連線緩慢,網管,8
網路不通請協助，網孔編號為D184，謝謝,網管,8
Port :C359,網管,8
LAN not working,網管,8
"(1)今天開機系統變成測試windowns 7  (2)常出現""需要登入資訊""視窗，然後網路不穩  18573",網管,8
有線不通 (#18573),網管,8
北棟7樓NB4網路不通。,網管,8
"NB3換辦公室, 很多人網路都不通",網管,8
"工作電腦換了網路孔後, 網路就不通了  新的孔號   PE22  A094  請幫忙確認是否要申請開通or設定,謝謝",網管,8
"昨天下午網路異常後，到目前為止都無法連上網,outlook也異常，user有重開機也依然不行",網管,8
網路不通  網路孔號 C657  分機 17931,網管,8
網孔PF15 C111網路不通，煩請幫忙處理 #16430,網管,8
網路孔編號:PF15C111  分機:16430,網管,8
新人無MVPN，請聯絡16831,網管,8
"15257,網孔不通",網管,8
坐位網路不通,網管,8
"使用者反應有線/無線網路不通, 請協處!(Ext. 13986)",網管,8
"點擊桌面右下角，搜尋無線網路""staff""，一直出現""X""",網管,8
"網路不通, 不斷出現驗證信息, key pass work 也沒效",網管,8
"使用本機上的excel 時, 出現錯誤訊息: 傳送命令給程式發生失敗, 已重新開機過, 還是無法排除錯誤",網管,8
要修改windows system  檔案 dll檔，但無法修改，分機15751,網管,8
透過pxe boot安裝公司windows 找不到win10可裝,網管,8
滑鼠鼠標亂飄，已試過重開機或拔滑鼠，也一樣鼠標亂飄。,網管,8
office 檔案無開啟，使用遠端發生應用程式錯誤。  分機：12016,網管,8
電腦會無緣無故就Hang，必須要重新開機後才能使用，請幫忙協助處理，謝謝~~~,網管,8
SSLVPN無法使用,網管,8
自行系統還原，可是無法上網，也無法登入廣達網域  連絡分機:３８２－４７８１３,網管,8
電腦安裝問題,網管,8
桌面捷徑不見,網管,8
"剛領的電腦, 硬碟有一顆沒有格式化",網管,8
每次開機都會作HDD SCAN.,網管,8
user無法開機成功，麻煩儘速幫他處理。謝謝。#15960,網管,8
"連接網路的狀況下會無法登入電腦,必須拔除網路才可正常登入",網管,8
"無法收發mail, 大陸出差, 聯繫382-613947",網管,8
使用者反應信件可以收，但無法寄信 #16065,網管,8
17965  MAIL SERVER設定問題,網管,8
一直提示容量快滿了  #17965,網管,8
"10點開始收不到信, 用得是雲端outlook, 雲端的桌面也一片空白。",網管,8
無法開啟 - > 二專以下加班制度變更及出勤規則說明,網管,8
分機：13235。公告信無法開啟。,網管,8
郵件中的公告信的連結，點進去之後都無法正常顯示網頁,網管,8
每次打開outlook，會顯示outlook 資料檔ost異常，煩請幫忙處理  #17213,網管,8
信件無法收發,網管,8
"為法人投資關係部   會在官網使用stock的信箱 ,非outlook ,   信箱中信件無法刪除,刪除時會出現系統錯誤訊息",網管,8
