,1_sentence,2_y_predict,3_y_predict_name,4_answer,5_answer_name,6_y_predict_probability
403,"連線,sap,10.243,22.90",0,Outlook與郵件,1,SAP,[0.9107676  0.08923237]
8109,"需要,帳號,權限,信件",1,SAP,0,Outlook與郵件,[0.28309527 0.7169047 ]
2796,"cannot,use,internet,after,back,to,taiwan",0,Outlook與郵件,3,網路,[0.79890484 0.2010951 ]
2397,"有線網路,不通",0,Outlook與郵件,3,網路,[0.8457112  0.15428884]
2092,"outlook,show,離線,工作,需要,傳送,接收,收下,mail,有時,成功,接收,mail",1,SAP,0,Outlook與郵件,[0.23865609 0.76134396]
9189,"申報,加班",0,Outlook與郵件,4,資訊系統,[0.80298793 0.19701202]
14219,"電腦,重灌,欲,加入,廣達,網域",1,SAP,3,網路,[0.46543893 0.53456104]
5930,"netwok,port,is,not,work",0,Outlook與郵件,3,網路,[0.8232759  0.17672409]
5307,"北棟,4,樓,h2bu,網路,不通",0,Outlook與郵件,3,網路,[0.69519943 0.30480057]
12468,"電腦,出現,廣告,知道,是否,中毒,請求,協助",0,Outlook與郵件,2,其他,[0.8861807  0.11381923]
5146,"正常,開啟,outlook,delete,mails,信箱,已滿",1,SAP,0,Outlook與郵件,[0.2474679 0.7525321]
7617,"申請,申報,新增,費用,分攤",1,SAP,4,資訊系統,[0.46547106 0.534529  ]
3997,"1445,使用,pro,e,情況,下,突然,license,取得",0,Outlook與郵件,4,資訊系統,[0.63223433 0.3677657 ]
9626,"開啟,ie,出現,要求,輸入,帳號密碼,畫面",0,Outlook與郵件,3,網路,[0.73356926 0.2664308 ]
1296,"區域網路,不通",0,Outlook與郵件,3,網路,[0.76864797 0.23135205]
14126,"網點,pu03a459",0,Outlook與郵件,3,網路,[0.742757   0.25724295]
13916,"系統,測試中心,有線網路,不通",0,Outlook與郵件,3,網路,[0.7768905  0.22310948]
11478,"南棟,6fc,區,網路,不通",1,SAP,3,網路,[0.44841105 0.55158895]
6875,"按下,download,後會,錯誤,訊息,出現",0,Outlook與郵件,1,SAP,[0.8421376  0.15786244]
11366,"希望,sap,print,功能,直接,印成,pdf,檔案,儲存,本機,中",0,Outlook與郵件,1,SAP,[0.7270838  0.27291617]
3304,"密碼,過期",0,Outlook與郵件,3,網路,[0.70719093 0.2928091 ]
4395,"實驗室,中,一臺,電腦,作業系統,xp,上網,路",0,Outlook與郵件,3,網路,[0.86694425 0.13305573]
12050,"南棟,5,樓,wbu,網路,不斷,出現,驗證,訊息",0,Outlook與郵件,3,網路,[0.7280004  0.27199963]
13138,"網路,孔號,ps03a411,ps06a414ps04a412",0,Outlook與郵件,3,網路,[0.8175926 0.1824074]
14166,"電腦,離線,上網",0,Outlook與郵件,3,網路,[0.9237252 0.0762748]
1394,"座位,網路,孔需,開通",0,Outlook與郵件,3,網路,[0.84469897 0.15530108]
3630,"ccbu,ap,故障,尚未,修,apqrdcs03wapca24,位於,會議室,317,318,319,中間",0,Outlook與郵件,3,網路,[0.8464825  0.15351747]
7055,"會計,反應,tcc,假,收假,資料,太,執行,問題,spment,no",0,Outlook與郵件,1,SAP,[0.692305   0.30769497]
13198,"eql,子公司,需畏,每天,產生,報表,供,bu1,業務,觀看,目前,使用,gmail,信箱,星期天,收到,信,信箱,做個,測試,送達",0,Outlook與郵件,3,網路,[0.70952696 0.290473  ]
2256,"有線網路,很慢,無線網路,不通",0,Outlook與郵件,3,網路,[0.6537114  0.34628862]
265,"只能,到,訪客,網路",0,Outlook與郵件,3,網路,[0.85719913 0.14280085]
7298,"網路,孔,不通,pb15,bo15",0,Outlook與郵件,3,網路,[0.78147304 0.21852696]
7667,"網孔,pf15,c111,網路,不通",0,Outlook與郵件,3,網路,[0.9176881  0.08231192]
7174,"pma,專案,管理系統",0,Outlook與郵件,4,資訊系統,[0.74425524 0.25574476]
3913,"新增,廠區,別於,維護,account,頁面",1,SAP,4,資訊系統,[0.4004503 0.5995497]
10078,"客戶,帳號,10,目前",0,Outlook與郵件,3,網路,[0.88032126 0.11967865]
1943,"qrdcfs01,下載,openvpn,要求,輸入,密碼,顯示,密碼,錯誤",0,Outlook與郵件,3,網路,[0.5959729  0.40402707]
11258,"外部,網站",0,Outlook與郵件,3,網路,[0.7770718  0.22292824]
5256,"密碼,過期,需,透過",0,Outlook與郵件,3,網路,[0.6635123  0.33648774]
4508,"現在,新,機器,只能,支援,windows8,請教,公司,安裝,windows",0,Outlook與郵件,2,其他,[0.8084442 0.1915558]
4257,"outlook,跳出,需,輸入,帳號密碼,使用,本機,帳號密碼,qco,本機,登入,正常",1,SAP,0,Outlook與郵件,[0.3858918  0.61410826]
6448,"筆電,密碼鎖,住",0,Outlook與郵件,2,其他,[0.7174728  0.28252718]
3349,"q,退出,電腦,帳號",0,Outlook與郵件,2,其他,[0.95206064 0.0479394 ]
12973,"出貨,delivery,問題",0,Outlook與郵件,1,SAP,[0.87375927 0.12624077]
1569,"上網,路",0,Outlook與郵件,3,網路,[0.536762   0.46323794]
8343,"廣誼廳,收不到,無線網路,訊號",0,Outlook與郵件,3,網路,[0.83997023 0.16002972]
8208,"工作,電腦,連線至,公司,首頁,使用,網路線",0,Outlook與郵件,3,網路,[0.89871216 0.10128788]
4254,"北棟,6,樓,a363,網孔,不通",0,Outlook與郵件,3,網路,[0.53748775 0.46251225]
12542,"回,網域",0,Outlook與郵件,3,網路,[0.8724933  0.12750666]
13076,"需,申請,java,軟體,曉得,去,申請",1,SAP,2,其他,[0.3318609 0.6681391]
4876,"電腦,無線網路,啟用",0,Outlook與郵件,3,網路,[0.9178876 0.0821124]
4103,csap30,0,Outlook與郵件,1,SAP,[0.6983691  0.30163097]
3657,"南棟,6,樓,網孔,c040,網路,不通",0,Outlook與郵件,3,網路,[0.542728   0.45727196]
6437,"機上,outlook,mail,收",1,SAP,0,Outlook與郵件,[0.16707435 0.8329256 ]
1405,"an,notebook,已經,報廢",0,Outlook與郵件,2,其他,[0.616012   0.38398802]
9844,"vpn,連不上",0,Outlook與郵件,3,網路,[0.85294265 0.14705741]
7658,"座位,網孔,不通",0,Outlook與郵件,3,網路,[0.92603886 0.07396112]
2191,"qsit,dy1,win7,project,設定,完,第二個,步驟,avl,data,之後,設定,第三個,步驟,stage,data,時會,出現,data,eroor,排除",0,Outlook與郵件,4,資訊系統,[0.5862518  0.41374823]
2648,"port,p117b185",0,Outlook與郵件,3,網路,[0.76114666 0.23885329]
8545,"sever,namenb1",0,Outlook與郵件,3,網路,[0.72711575 0.27288422]
4550,"firewall,驗證",0,Outlook與郵件,3,網路,[0.7785866 0.2214134]
9063,"使用,乙太網路,造成,連線,異常,公司,內部,系統,使用,wifi,連線,卻,正常,使用,公司,內部,系統,外部,網路",1,SAP,3,網路,[0.26442528 0.7355748 ]
1140,"09,25,ebooking,系統,開立,app25,申請單,現因,測試,取消,需,抽單,卻,管理者,權限,找到,此張,申請單,執行,取消,作業",0,Outlook與郵件,4,資訊系統,[0.7479818 0.2520182]
8919,"公司,裡面,到,福委會,網頁",0,Outlook與郵件,4,資訊系統,[0.80652225 0.19347773]
12943,"qci,大樓,vmi,實驗室,網路,斷斷續續,有線,無線網路,這種,情況",0,Outlook與郵件,3,網路,[0.75292504 0.24707499]
10002,"bios,更新,後,網路",0,Outlook與郵件,3,網路,[0.73403096 0.26596904]
11981,"重新,建立,申請單",0,Outlook與郵件,3,網路,[0.925421   0.07457908]
948,"會議室,網路,不通,北棟,五樓,a,區的,會議室,504",1,SAP,3,網路,[0.46025768 0.5397423 ]
13215,"請教,客戶,之間,me,3d,cad,檔案,很大,mail,公司,類似,ftp,給用,嗎雙,上傳,下載,檔案,先,詢問,目前,公司,狀況,申請,流程,未確定,申請,mail,回覆",1,SAP,4,資訊系統,[0.22584426 0.7741558 ]
9209,"欲,移除,an,電腦,帳戶",0,Outlook與郵件,2,其他,[0.8833264  0.11667366]
2069,"退出,電腦,名稱,q1",0,Outlook與郵件,2,其他,[0.9480029  0.05199714]
11337,"連上,網路",0,Outlook與郵件,3,網路,[0.7926119  0.20738813]
1684,"網路,孔,不通,pl10,a250,pl11,a251",0,Outlook與郵件,3,網路,[0.73293775 0.26706228]
11131,"網孔,連接,網路,連線,網孔,c678,c679",0,Outlook與郵件,3,網路,[0.9123822  0.08761776]
7492,"安裝,vpn,失敗,詢問,安裝",0,Outlook與郵件,3,網路,[0.8357682  0.16423179]
10646,"guset,網路,佔用",0,Outlook與郵件,3,網路,[0.81332463 0.18667538]
7392,"欲,申請,sap,citrix,帳號,送,資訊,需求單,後,出現,sap,group,id,項目,需填,不知,填寫",0,Outlook與郵件,1,SAP,[0.73615175 0.2638483 ]
1301,"電腦,外帶,証,申請單,人,帶入",0,Outlook與郵件,4,資訊系統,[0.8336364  0.16636361]
5423,"來台,網路,不通",0,Outlook與郵件,3,網路,[0.7978879 0.2021121]
11983,"電腦,中毒,現象",0,Outlook與郵件,2,其他,[0.9452575 0.0547425]
4219,"系統,正常,操作",1,SAP,4,資訊系統,[0.16042434 0.8395756 ]
3627,"有線網路,不通,無線網路",0,Outlook與郵件,3,網路,[0.8085053  0.19149473]
3419,"密碼,到期,自行,更改,過仍",0,Outlook與郵件,3,網路,[0.7689658  0.23103414]
8296,"不斷,出現,驗證,訊息",0,Outlook與郵件,3,網路,[0.9068056  0.09319444]
4415,"有線網路,不通,網孔,號,c206,使用,無線網路",0,Outlook與郵件,3,網路,[0.848194   0.15180604]
4229,"ssvpn,原件,安裝,成功",0,Outlook與郵件,3,網路,[0.87001616 0.12998384]
11101,"sap168,出現,sap23,server",0,Outlook與郵件,1,SAP,[0.8092369 0.1907631]
1510,"lynn,升級,skype,後,使用",0,Outlook與郵件,2,其他,[0.8882334  0.11176662]
6957,"達豐,r10,jpnb5,po,tablesworm",0,Outlook與郵件,1,SAP,[0.70093745 0.29906258]
8339,"軟體,需求,申請單,軟體,公司,選項,繪圖,軟體,彩原,科技",1,SAP,4,資訊系統,[0.38271233 0.6172877 ]
1560,"欲將,mail,加至,gorup",1,SAP,0,Outlook與郵件,[0.17023848 0.82976145]
3272,"電腦網路,連線,連線,裝置,無,無線網路,名稱",0,Outlook與郵件,3,網路,[0.5205465  0.47945353]
3109,"網路,連線",0,Outlook與郵件,3,網路,[0.82418066 0.17581935]
5123,"使用,bpm,系統,mro,申請單,結標,時會",0,Outlook與郵件,4,資訊系統,[0.7308334  0.26916665]
12266,"對外,網路,對內,連線,出現,找到,伺服器,dns,錯誤,訊息",0,Outlook與郵件,3,網路,[0.78512895 0.21487106]
9324,"南棟,3,樓,c,網孔,不通",0,Outlook與郵件,3,網路,[0.64841914 0.35158086]
5203,"網路,不斷,訊息,bpm,進不去,內部,系統,正常,使用",1,SAP,4,資訊系統,[0.38029748 0.6197025 ]
11886,"無線網路,不通",0,Outlook與郵件,3,網路,[0.673025 0.326975]
12146,"下麵,網址,hp,tracking,系統,兩個,月,使用,公司,內部網路,連線,速度,延遲,十分,嚴重,平均,一個,操作,13,分鐘,嚴重,影響,工作效率,一條,update,需要,510,操作,就要,花到,半小時,等待,請,mis,幫忙,檢查一下,設定,影響,網站,連線,速度,",0,Outlook與郵件,3,網路,[0.5161318  0.48386818]
7567,"im1,qrdcprt01",0,Outlook與郵件,1,SAP,[0.73449725 0.26550278]
10842,"msn,安裝",0,Outlook與郵件,2,其他,[0.8367978 0.1632022]
8828,"qca,mis,提出,sap168,printing,問題,列印",0,Outlook與郵件,1,SAP,[0.6088808  0.39111915]
3409,"cost,center,顯示,問題",0,Outlook與郵件,1,SAP,[0.8714204  0.12857957]
8656,"北棟,7,樓,網路,連線",1,SAP,3,網路,[0.4459609 0.5540391]
5052,"網路,孔,不通",0,Outlook與郵件,3,網路,[0.78147304 0.21852696]
10374,"公司,網路,使用,3g",0,Outlook與郵件,3,網路,[0.92445254 0.07554745]
11961,"申請,權限,進入,zmd4zmd5zmi1h,3h8",0,Outlook與郵件,1,SAP,[0.8900284  0.10997159]
9328,"無線網路,連線",0,Outlook與郵件,3,網路,[0.6837914  0.31620863]
10022,"電腦,開機,後,windows,7,有線網路,不通,需,插拔,一次,有線網路,接頭,之後,到,公司,內部網路,連接上,之後,windows,右下角,icon,顯示,quanta,corp,2,未經,授權,網際網路,存取",0,Outlook與郵件,3,網路,[0.7844605  0.21553954]
5313,"號碼,sap,連線,設定,問題",0,Outlook與郵件,1,SAP,[0.6856081  0.31439197]
6992,"pro,e,intra,link,一個,workspce,儲存,機上,裡面,儲存,資料,現在,不見了,知道,有沒有,方法,救回,資料",0,Outlook與郵件,4,資訊系統,[0.74999595 0.25000405]
12546,"sap,安裝,問題",0,Outlook與郵件,1,SAP,[0.89291054 0.1070895 ]
1248,"網路,不通,網孔,編號,pk04b220",0,Outlook與郵件,3,網路,[0.83787465 0.16212533]
5012,"po,收料,問題,請教",0,Outlook與郵件,1,SAP,[0.88939005 0.11060993]
10741,"電腦網路,問題,似乎,安全,憑證",0,Outlook與郵件,3,網路,[0.7282788  0.27172118]
3800,"ocs,對話,紀錄,存在,outlook,交談,紀錄,裡",0,Outlook與郵件,2,其他,[0.7841666  0.21583346]
461,"logon,sap",0,Outlook與郵件,1,SAP,[0.8876552  0.11234481]
602,"列印出,sap,資料",0,Outlook與郵件,1,SAP,[0.85729057 0.14270946]
6296,"北棟,mis,辦公室,n401,會議室,網路,孔,不通,撥冗,協處",0,Outlook與郵件,3,網路,[0.6214605  0.37853953]
13811,"使用,區域網路,連線,wifi,正常,使用,機器,可於,同一個,網路,孔,上網,電腦,硬體,問題",1,SAP,3,網路,[0.3921707  0.60782933]
12427,"myehr,網站",0,Outlook與郵件,4,資訊系統,[0.8388826  0.16111742]
11333,"nb3,無線網路,不通",0,Outlook與郵件,3,網路,[0.6657556  0.33424437]
11456,"客戶,收到,寄,mail",1,SAP,0,Outlook與郵件,[0.4606018  0.53939825]
7601,"網路,不通,ip,phone,不通",0,Outlook與郵件,3,網路,[0.8312512  0.16874884]
2926,"印表機,列印,sap,文件",0,Outlook與郵件,1,SAP,[0.6976244 0.3023756]
12913,"電腦,連線,有線,無線",0,Outlook與郵件,3,網路,[0.93773544 0.06226454]
608,"請問,nb3rd1,report,格式,增加,comment,欄位,nb3rd2",0,Outlook與郵件,4,資訊系統,[0.9117113  0.08828872]
5774,"反映,寄給,mail,擋掉,收不到,mail",1,SAP,0,Outlook與郵件,[0.01605936 0.98394066]
5376,外網,0,Outlook與郵件,3,網路,[0.7239117  0.27608827]
1478,"登入,myquanta,時,不斷,出現,認證,畫面",0,Outlook與郵件,3,網路,[0.9069091  0.09309094]
2813,"port,shutdown,qrdcn06acc01,port,number,a281",0,Outlook與郵件,3,網路,[0.7211073 0.2788927]
4028,"sap,208,第一層,帳號,鎖住",0,Outlook與郵件,1,SAP,[0.7596563  0.24034372]
6148,"電腦,外帶,攜出,申請單,帶出,舊,資產,編號,需,帶出,新,資產,編號",0,Outlook與郵件,4,資訊系統,[0.72104394 0.27895606]
2045,"部門,無線網,連不上",0,Outlook與郵件,3,網路,[0.7956702  0.20432982]
11048,"logon,fail",0,Outlook與郵件,1,SAP,[0.8659389  0.13406111]
3473,"目前,上網,路",1,SAP,3,網路,[0.38924354 0.61075646]
9523,"can,t,access,internet",0,Outlook與郵件,3,網路,[0.8782982  0.12170172]
5220,"orcad,是否,支援,win7,版本",0,Outlook與郵件,2,其他,[0.72072196 0.27927804]
10618,"local,端,福委會,網頁,出現,windows,安全性,視窗,輸入,密碼,後,qco,中,進入",0,Outlook與郵件,4,資訊系統,[0.68673545 0.31326455]
10926,"outlook,pst,檔過,造成,需要,舊,信件,是否,tool,幫忙,做,切割",1,SAP,0,Outlook與郵件,[0.44802132 0.55197865]
3347,"daisy,yu,溪臣,sit,測試,三部,測試,二課,device,import,excel,發生,錯誤",0,Outlook與郵件,4,資訊系統,[0.6780121  0.32198793]
11459,"nb2,機構,郵件,含,3d,圖形,檔及,leader,由件量,3,個月,超過,20gb,工作,常至,廠商,客戶端,需要,outlook,離線作業,方便,業務,施展,已,改,端機,outlook,收,郵件,到,硬碟,中",1,SAP,0,Outlook與郵件,[0.481874 0.518126]
10894,"信件,正常,收送",1,SAP,0,Outlook與郵件,[0.16939701 0.83060294]
9561,"無線網路,限制,存取",0,Outlook與郵件,3,網路,[0.8540492 0.1459508]
9820,"無線網路,問題",0,Outlook與郵件,3,網路,[0.7059358  0.29406425]
5703,"sap,之前,登入,使用,選項,現在,不行,使用",0,Outlook與郵件,1,SAP,[0.7422886  0.25771135]
1443,"網路,穩定,有時,斷線,有時,很慢",0,Outlook與郵件,3,網路,[0.6202297 0.3797703]
1325,"點進,系統管理,申請單,出現,下述,錯誤,訊息,error,message,已,發生,類型,system,web,httpunhandledexception,例外,狀況",0,Outlook與郵件,4,資訊系統,[0.83803606 0.1619639 ]
2018,"qco,連線,北棟,7,樓,n7afxa,印表機",1,SAP,2,其他,[0.13257734 0.8674226 ]
9216,"c294,網路,斷線",0,Outlook與郵件,3,網路,[0.74666005 0.2533399 ]
3174,"密碼,key,錯,3,次,電腦,鎖住",0,Outlook與郵件,2,其他,[0.6902764 0.3097236]
12814,"公司,staff,無線網路",0,Outlook與郵件,3,網路,[0.9298708  0.07012917]
8723,"sap,client,168,can,not,login",0,Outlook與郵件,1,SAP,[0.78642327 0.21357675]
9288,"網路,孔,b054,b053,有線網路,不通",0,Outlook與郵件,3,網路,[0.7722586  0.22774144]
12062,"正確,設定,cis,資料庫",0,Outlook與郵件,4,資訊系統,[0.62267345 0.37732655]
10577,"孔號,b114",0,Outlook與郵件,3,網路,[0.70824903 0.29175094]
71,"測試,機,測試,電腦,對外,網路,不通,表示,帳號,到期",0,Outlook與郵件,3,網路,[0.8443361  0.15566395]
1309,"客人,收不到,mail",1,SAP,0,Outlook與郵件,[0.19926417 0.80073583]
11391,"雲端,印表機,新增,使用",0,Outlook與郵件,2,其他,[0.63053554 0.36946443]
8351,"流程,簽核,卡關",0,Outlook與郵件,4,資訊系統,[0.7454651 0.2545349]
13293,"人員,離職,詢問,轉單",0,Outlook與郵件,4,資訊系統,[0.55791557 0.44208443]
1760,"sap,系統,資料,列印",0,Outlook與郵件,1,SAP,[0.8716504  0.12834965]
4735,"無線網路,連線",0,Outlook與郵件,3,網路,[0.6837914  0.31620863]
8984,"簽核,審核,報名,課程,是否,表單",0,Outlook與郵件,4,資訊系統,[0.7790427  0.22095726]
6101,"hp,戶,反應,透過,ocp,進行,會議,分享,桌面,macneg9wbrowseridmozilla,4.0,compatible,msie,8.0,windows,nt,6.1,wow64,trident,4.0,slcc2,net,clr,2.0,net,clr,3.5,net,clr,3.0,media,center,pc,6.0,infopath.3,net4.0,c,net4.0,ejoin,attempted,at11,12,24959,amerrorinvalid,conference,organizer,or,conference,id,all,let,’,s,have,some,discussion,.........................................................................................................................................,•,¤,join,skype,meeting,ts,is,an,online,meeting,for,skype,for,business,professional,meetings,and,communications,app,formerly,known,as,lync,join,by,phone,taiwan,hp,customers,partners,default,英文,23,taiwan,taipei,default,英文,find,a,local,number,conference,id,33,forgot,your,dialin,pin,help",0,Outlook與郵件,2,其他,[0.6336851  0.36631495]
6582,"local,network,can,t,access,succesfully,please,contact,with",0,Outlook與郵件,3,網路,[0.8491212  0.15087876]
1342,"howord,lee,nb,廣達,網域,填寫,申請單,代為,申請",1,SAP,3,網路,[0.40051994 0.5994801 ]
1223,"上網,通話,位置,nb3,南棟,六樓,網路,孔,代號,pb09,co09,修覆",0,Outlook與郵件,3,網路,[0.6545137  0.34548625]
12421,"公司,網路",0,Outlook與郵件,3,網路,[0.8828047  0.11719533]
11804,"qco03sve15,office,版本,導致,mail,舊,信件,登入,台有,問題",1,SAP,0,Outlook與郵件,[0.05596677 0.94403327]
12475,"訪客,一位,已先,留給,eills",0,Outlook與郵件,3,網路,[0.7693268  0.23067316]
10777,"抓,到,staff,ap,已,檢查,設定",0,Outlook與郵件,3,網路,[0.6712004  0.32879964]
4698,"hr,系統,資料,信,不斷,發送,應,停止",0,Outlook與郵件,4,資訊系統,[0.7900295 0.2099704]
2437,"出現,驗證,訊息",0,Outlook與郵件,3,網路,[0.8853796  0.11462034]
9804,"出現,dhcp,遺失,訊息,網孔,pl03a243",0,Outlook與郵件,3,網路,[0.9348655  0.06513445]
4412,"無線網路,staff,設定,問題",0,Outlook與郵件,3,網路,[0.7476696  0.25233045]
230,"偵測到,ap,廣達,網域",1,SAP,3,網路,[0.33720368 0.6627963 ]
11164,"vedio,conference,nb1,228,會議室",0,Outlook與郵件,2,其他,[0.8540932  0.14590682]
556,"更換,密碼,後,帳號",0,Outlook與郵件,2,其他,[0.70722944 0.29277056]
13723,"外網,vpn,後再,進行,遠端,桌面,連線",0,Outlook與郵件,3,網路,[0.8644859  0.13551405]
3655,csap37,0,Outlook與郵件,1,SAP,[0.76557183 0.23442811]
4476,"sap,第二層,密碼,錯誤",0,Outlook與郵件,1,SAP,[0.676122 0.323878]
2972,"換座,位,後,網路,不通,c227nb5",0,Outlook與郵件,3,網路,[0.77575666 0.22424336]
14068,"guest,network,access,at,meeting,room,332,or,333",0,Outlook與郵件,3,網路,[0.7030679  0.29693216]
4808,"bpm,ok,進入,做,簽核,做,簽核",0,Outlook與郵件,4,資訊系統,[0.9169914  0.08300865]
766,"疑似,網路,孔,問題,導致,ip,phone,畫面,網路,孔,編號,a164",0,Outlook與郵件,3,網路,[0.81841904 0.18158098]
13277,"使用,本機,outlook,開啓,後,需要,輸入,id,pwd",1,SAP,0,Outlook與郵件,[0.32322773 0.67677224]
4216,"無線網路,取得,192.168,ip",0,Outlook與郵件,3,網路,[0.69801486 0.3019851 ]
12963,"nb,連線,網路,有線,無線",0,Outlook與郵件,3,網路,[0.9047149  0.09528514]
8085,"rj45,網路,不通,網孔,號碼,a145",0,Outlook與郵件,3,網路,[0.8537642  0.14623582]
