description,category_a,category_b,category_c,category_d,category,description_clean,category_target
sap 無法login  分機:15248,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 無法login,0
無法存檔問題，請協助，謝謝～,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,無法存檔問題 請協助,0
"User下午進入內部應用系統欲使用sap,發現並無icon可點選,煩請協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,下午進入內部應用系統欲使用sap 發現icon可點選,0
SAP無法登入 出現紅色叉叉錯誤訊息 請協助處理,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP無法登入 出現紅色叉叉錯誤訊息,0
無法進入sap system,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法進入sap system,0
User因工作需求想要申請查看BOM的cost，以方便工作進行，請MIS人員協助。分機#2650,SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,因工作需求申請查看BOM的cost 以方便工作進行 協助  2650,0
建BOM按save都沒跑出新料號,SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,建BOM按save都沒跑出新料號,0
"PLM 的料號已 release, 但一直沒同步到 SAP",SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,PLM 的料號已 release  但沒同步到 SAP,0
"user使用ZV33抓COST BOM,但是等了半小時還抓不下來,請協助其處理",SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,使用ZV33抓COST BOM 等了半小時還抓來,0
"user反應無法download,分機17589",SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,無法download,0
請立即將24.25的資料upload，謝謝！分機#7324,SAP-168(QCI),HOME,WIN,問題解決及操作詢問,SAP-168,請立24.25的資料upload   7324,0
無法連線EDI 810,SAP-168(QCI),HOME,WIN,問題解決及操作詢問,SAP-168,無法連線EDI 810,0
"I can''''t use printer and SAP, please help me.",SAP-168(QCI),HOME,WIN,問題解決及操作詢問,SAP-168,I can''''t use printer and SAP  please help me,0
"USER反應File Servr : QCITDS05無法連接,煩請相關同仁協助處理.",SAP-168(QCI),HOME,WIN,問題解決及操作詢問,SAP-168,File Servr   QCITDS05無法連接 相關同仁,0
Dell   TDS操作有錯誤訊息. User 人在大陸分機 #25693,SAP-168(QCI),HOME,WIN,問題解決及操作詢問,SAP-168,Dell   TDS操作有錯誤訊息.,0
sap無法連線  請協助處理  VNC IP 10.241.136.115 pwd:123,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap無法連線    VNC IP 10.241.136.115 pwd 123,0
10.243.23.56 無法log-in  (2017/12/31晚上也發生過同樣情形),SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,10.243.23.56 無法log in   2017/12/31晚上也發生過同樣情形,0
"user點選CSAP24後,輸入完帳號密碼,卻無任何選項可以點選,(使用 Windows 7)",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,點選CSAP24後 輸入完帳號密碼 卻無選項可以點選  使用 Windows,0
"安裝SAP後,未出現SAP圖示 (MyQuanta)",SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,安裝SAP後 未出現SAP圖示  MyQuanta,0
"安裝Critix後,在Myquanta中還是看不到SAP Icon",SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,安裝Critix後 在Myquanta中看不到SAP Icon,0
"安裝Critix後,在Myquanta中還是看不到SAP Icon",SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,安裝Critix後 在Myquanta中看不到SAP Icon,0
USER反應SAP系統更新登入方式後，在使用GR55登入執行Z006時會有錯誤出現。,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP系統更新登入方式後 在使用GR55登入執行Z006時會有錯誤出現,0
dump file but empty,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,dump file but empty,0
SAP 168無法登入,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP 168無法登入,0
該同仁反應無法登入SAP系統 煩請協助處理 聯絡分機:15793,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,該同仁反應無法登入SAP系統,0
該同仁為採購單位  無法正常登入SAP系統使用  煩請協助處理 該同仁連絡分機:15002,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,該同仁為採購單位  無法正常登入SAP系統使用   該同仁,0
#17621  無法由SAP列印資料，一般列印都沒有問題,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法由SAP列印資料 列印都沒有問題,0
SAP Print 設定 #15616,SAP-168(QCI),Basis,印表機,設定,SAP-168,SAP Print 設定,0
"有兩個料號, 想查詢被哪個部門領料",SAP-168(QCI),MM,其它,領退料問題,SAP-168,有兩個料號  想被部門領料,0
SAP PRINTER顯示離線無法列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,SAP PRINTER顯示離線無法列印,0
印表機IP改過，需要重新設定印表機  ext:12677,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,印表機IP改過 需要重新設定印表機,0
SAP 168 delivery  issue,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,SAP 168 delivery,0
你好，重慶下單人員反應有少數訂單被系統自動取消的問題，請幫忙查一下原因。Thanks!    1. 進入SAP 使用T-code ZV14 下載 Order Balance Report  　Plant: CQ2A  　Sales Org: S7Q1  　勾選 V Including Balance =0! (只查未出貨的話就不選)  　勾選 V Sort by Material  　勾選 V Created by EDI  　勾選 V SO TYPE    2. 得出Order Balance Report，發現其中有些PO被砍單所以後方出現「-c」，例如：KUR-310072-c 和POMKJ-132005EXO-c     3. 和下單人員Kathy 確認後，KUR-310072 這張訂單她並沒有砍單，所以她又手動把訂單改回來了。  　和下單人員Eagle 確認後，POMKJ-132005EXO 這張訂單他並沒有砍單，所以我請他先保留資料別動，請MIS幫忙調查是什麼原因。    聽說類似這樣被系統自動砍單的狀況發生過幾次，請幫忙調查一下。如果需要檔案的話可與我聯絡。Thanks!,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,下單人員反應有少數訂單被系統自動取消的問題 請幫忙查一下原因      1. 進入SAP 使用T code ZV14 下載 Order Balance Report   Plant  CQ2A   Sales Org  S7Q1   勾選 V Including Balance   只查未出貨就不選    勾選 V Sort by Material   勾選 V Created by EDI   勾選 V SO TYPE    2. 得出Order Balance Report 發現PO被砍單後方出現「 c」  KURc 和POMKJ 5EXO c     3. 和下單人員Kathy 後 KUR這張訂單她砍單 她又手動把訂單改回來了    和下單人員Eagle 後 POMKJ 5EXO 這張訂單他砍單 我請他先保留資料別動 幫忙調查是原因     聽說類似被系統自動砍單的狀況發生過幾次 請幫忙調查一下 需要檔案可與我,0
你好，使用SAP ZV14 下載資料，會發生部分SO撈不到的情形，請幫忙查一下原因。Thanks!    1. 進入SAP 使用T-code ZV14 下載 Order Balance Report  　Plant: CQ2A  　Sales Org: S7Q1  　勾選 V Including Balance =0! (只查未出貨的話就不選)  　勾選 V Sort by Material  　勾選 V Created by EDI  　勾選 V SO TYPE    2. 得出 Order Balance Report，但發現其中有些SO不在其中，例如：  So.NO.  Item  118502072  30  117840854  40  117840854  30  117840854  20  118785744  380  117839881  10  117840712  10  117840718  20  118558128  100  118487808  30  117976899  40  118496875  70  118496875  180  118496875  40  118496875  20    如果需要明細檔案的話請與我聯絡。Thanks!,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,使用SAP ZV14 下載資料 會發生部分SO撈不到的情形 請幫忙查一下原因      1. 進入SAP 使用T code ZV14 下載 Order Balance Report   Plant  CQ2A   Sales Org  S7Q1   勾選 V Including Balance   只查未出貨就不選    勾選 V Sort by Material   勾選 V Created by EDI   勾選 V SO TYPE    2. 得出 Order Balance Report 但發現SO不在    So.NO.  Item    30    40    30    20        10    10    20    100    30    40    70    180    40    20    需要明細檔案我,0
"在ZMMI中建立model,但建立完後找不到那個model",SAP-168(QCI),MM,其它,其它,SAP-168,在ZMMI中建立model 但建立完後找不到model,0
t-code : MB1A無法扣帳,SAP-168(QCI),MM,其它,其它,SAP-168,t code   MB1A無法扣帳,0
詢問SAP 印表機代碼,SAP-168(QCI),Basis,印表機,設定,SAP-168,詢問SAP 印表機代碼,0
"user反應,之前簽過了表單,但是因為這幾天部門代號換了,扣帳那邊說無法扣,不知該如何進行?",SAP-168(QCI),SD,Sales Process,GI issue,SAP-168,之前簽過了表單 這幾天部門代號換了 扣帳說無法扣 不知該進行,0
"BOM 表有問題 , 分機: 2649",SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,BOM 表有問題     2649,0
download fail,SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,download fail,0
T-code:ZVTP，上檔案問題。#11615,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,T code ZVTP 上檔案問題,0
"研究院影像顯示實驗室需要設定SAP Printer,煩請相關同仁協助處理",SAP-168(QCI),Basis,印表機,設定,SAP-168,研究院影像顯示實驗室需要設定SAP Printer 相關同仁,0
電腦重灌 要設定SAP印表機,SAP-168(QCI),Basis,印表機,設定,SAP-168,電腦重灌 要設定SAP印表機,0
"User反應前天刷過SO後將Delivery pass給關務,關務方面表示無法帶出資料,但同樣的動作昨天卻又可以正常,煩請協助處理前天不正常的資料.",SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,前天刷過SO後將Delivery pass給關務 關務方面表示無法帶出資料 但同樣的動作卻又可以正常 前天不正常的資料,0
同一台印表機 268可以印 168不行,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,同一臺印表機 268可以印 168不行,0
南棟5 樓手機部門辦公室SAP印表機無法列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,南棟5 樓部門辦公室SAP印表機無法列印,0
User has trouble printing from SAP.,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,has trouble printing from SAP,0
T-code: ZVSOI 出現不support Amazon客戶的訊息，需要IT支援,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,T code  ZVSOI 出現不support Amazon客戶的訊息 需要IT支援,0
create INOVICE iSSUE,SAP-168(QCI),SD,Sales Process,Billing issue,SAP-168,create INOVICE,0
one shipment with multiple third party,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,one spment with multiple trd party,0
SO 的 so type寫錯可以改嗎 13176,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,SO 的 so type寫錯可以改嗎,0
"USER有R10相關的問題,煩請Sworm協助處理 #24230",SAP-168(QCI),MM,其它,其它,SAP-168,有R10相關的問題 Sworm,0
"APO專案欲討論自動開工單的code,煩請Sworm協助處理",SAP-168(QCI),MM,其它,其它,SAP-168,APO專案欲討論自動開工單的code Sworm,0
一般資料可列印．sap資料無法列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,資料可列印.sap資料無法列印,0
sap無法列印 請協助設定相關事宜,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap無法列印 請協助設定相關事宜,0
User無法列印出SAP的資料，請幫忙處理，謝謝！,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法列印出SAP的資料,0
ZMMI Repot無法列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,ZMMI Repot無法列印,0
SAP30無法列印領料單  17009,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,SAP30無法列印領料單,0
"QACC印表機無法列印,請盡快處理.",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,QACC印表機無法列印,0
"印表機編號:QACC,請刪除資料",SAP-168(QCI),Basis,印表機,刪除資料,SAP-168,印表機編號 QACC 請刪除資料,0
User 無法透過 Thin Client 列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法透過 Tn Client 列印,0
user開SO的時候自動帶出的料號描述是錯誤的 請協助處理,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,開SO的自動帶出的料號描述是錯誤的,0
user輸入料號是BAM48350008，保存的時候不能保存，系統出現這個料EOL,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,輸入料號是BAM 保存的保存 系統出現料EOL,0
"User反應Download Cost BOM的檔案無法開啟,煩請協助處理.",SAP-168(QCI),MM,其它,其它,SAP-168,Download Cost BOM的檔案無法開啟,0
"user收到某物流寄來的畫面,上面有幾個呆料,user需要查出sales order number,但不知該如何處理,煩請Cicely協助處理.",SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,收到某物流寄來的畫面 上面有獃料 需要查出sales order number 但不知該 Cicely,0
sap printer 無法列印--CSAP23,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap printer 無法列印  CSAP23,0
SAP 無法logon,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP 無法logon,0
User cannot log on SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,cannot log on SAP,0
user(#13222)反應SAP無法使用，包含168及2X8,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,反應SAP無法使用 包含168及2X8,0
進myquanta 點內部應用系統要進sap 出現無法顯示網頁 今天早上都還可以上的 請協助檢查設定,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,進myquanta 點內部應用系統要進sap 出現無法顯示網頁 早上都還可以上的 請協助檢查設定,0
使用者無法 Login SAP.,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法 Login SAP,0
"USER反應無法登錄CSAP23,分機15248",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登錄CSAP23,0
重新安裝SAP後無法下載檔案到硬碟中，需要協助重新設定  EXT: 11496,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,重新安裝SAP後無法下載檔案到硬碟中 需要協助重新設定,0
"SAP can not find the code ""ZCEA""",SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,SAP can not find the code  ZCEA,0
sap 31、34從昨天開始都無法登入  分機：11496,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 31 34從都無法登入,0
使用SAP34登入SAP  無法登入 218  EXT:17537,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,使用SAP34登入SAP  無法登入 218,0
能否在业务下DELIVERY的程式中Act. Gds mvmnt date栏位加以限制，以防止手动更改此栏位造成在对帐单上看不到GR。现在一有没有可以控制Delivery中该栏位可以修改的Config？Thanks！,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,能否在業務下DELIVERY的程式中Act. Gds mvmnt date欄位限制 以防止手動更改此欄位造成在對帳單上看不到GR 現在一有沒有可以控制Delivery中該欄位可以修改的Config,0
"由于SAPLZQSD下的include lzqsduxx.中的include lzqsdu10.   ""Z_GET_REVERSE_PO_FROM_168程式被人清空，使得现在业务无法开立delivery。",SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,SAPLZQSD下的include lzqsduxx.中的include lzqsdu10.    Z_GET_REVERSE_PO_FROM_168程式被人清空 現在業務無法開立delivery,0
是否可  修改 Delivery 日期   #13612,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,是否可  修改 Delivery 日期,0
How to use MM01 to modify an existing BOM description  Phone: 13129,SAP-168(QCI),MM,其它,其它,SAP-168,How to use MM01 to modify an existing BOM description  Phone,0
有關SAP的相關packing list及Invoice需要改成QRDC的新資料，請幫忙處理，謝謝!!,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,SAP的相關packing list及Invoice需要改成QRDC的新資料,0
zhwe?有使用者手冊．不知如何使用，所以無法執行扣帳動作　分機2630,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,zhwe 有手冊.不知使用 無法執行扣帳動作 2630,0
無法列印在正確的印表機,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法列印在正確的印表機,0
無法正常printing,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法正常printing,0
QAC4 QAC6均無法列出資料,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,QAC4 QAC6均無法列出資料,0
Delivery number issue,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,Delivery number,0
"user做銷退有Delivery查不到,refrence Billing出不來,煩請相關同仁協助處理",SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,做銷退有Delivery查不到 refrence Billing出不來 相關同仁,0
caeate Delivery issue,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,caeate Delivery,0
"SAP錯誤, 請協助處理!  T-code: ZMMI   錯誤訊息: 此料號單價為0, 請洽相關人員!",SAP-168(QCI),MM,其它,其它,SAP-168,SAP錯誤     T code  ZMMI   錯誤訊息  此料號單價為0  請洽相關人員,0
creit memo issue ; can not get price,SAP-168(QCI),SD,Sales Process,Billing issue,SAP-168,creit memo    can not get price,0
user(#11434)反應在用T-Code: ZMAN時使用Variant test會出現錯誤.,SAP-168(QCI),MM,其它,其它,SAP-168,反應在用T Code  ZMAN時使用Variant test會出現錯誤,0
zn93到208的單位帶錯   #5276,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,zn93到208的單位帶錯    5276,0
168 假收假初步成功 分機 382-19938,SAP-168(QCI),SD,Sales Process,shipment issue,SAP-168,168 假收假初步成功,0
"208轉168,invoice number帶錯 分機:61586",SAP-168(QCI),SD,Sales Process,Billing issue,SAP-168,208轉168 invoice number帶錯,0
"人在達丰的NB3業務使用SAP168 ZN95代出來的PO Number不對,煩請相關同仁協助處理 #61586",SAP-168(QCI),MM,其它,其它,SAP-168,人在達豐的NB3業務使用SAP168 ZN95代出來的PO Number 相關同仁,0
"User can not logon OLD 168 system. she can logon to New 168, but OLD 168 doesn't",SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,can not logon OLD 168 system. she can logon to New 168  but OLD 168 doesn't,0
